datetime,PM2.5,PM10,NO2,CO,SO2,temperature,humidity,wind_speed
2022-07-15 20:00:00,16.72,31.65,24.44,1.06,3.77,21.44,60.95,7.04
2022-07-15 21:00:00,10.48,27.59,20.72,0.85,6.53,19.5,,8.73
2022-07-15 22:00:00,28.91,72.63,34.76,1.32,5.42,22.93,74.13,6.9
2022-07-15 23:00:00,10.13,19.75,16.14,0.9,4.52,22.25,59.26,7.32
2022-07-16 00:00:00,14.59,23.56,16.44,0.9,12.58,21.99,70.9,5.28
2022-07-16 01:00:00,15.19,42.53,19.37,0.94,4.57,20.75,48.91,5.07
2022-07-16 02:00:00,15.24,30.33,24.47,1.09,1.87,24.32,71.88,8.15
2022-07-16 03:00:00,12.67,28.55,17.65,0.82,2.42,21.34,57.73,5.55
2022-07-16 04:00:00,16.13,30.89,21.04,0.9,4.11,25.25,62.84,4.25
2022-07-16 05:00:00,31.21,51.8,25.57,1.38,4.0,24.47,65.68,3.32
2022-07-16 06:00:00,30.07,68.65,30.31,1.24,4.07,24.62,63.98,1.93
2022-07-16 07:00:00,31.32,67.34,30.93,1.26,1.91,28.32,58.49,2.26
2022-07-16 08:00:00,47.41,124.33,36.1,1.52,4.05,29.16,48.74,1.09
2022-07-16 09:00:00,36.29,69.93,35.77,1.39,2.17,30.09,,1.88
2022-07-16 10:00:00,33.85,68.97,30.5,1.34,4.93,30.33,65.71,1.45
2022-07-16 11:00:00,17.88,22.58,24.75,1.04,12.54,30.59,52.75,3.54
2022-07-16 12:00:00,15.27,26.44,22.87,0.92,7.13,35.62,52.68,5.34
2022-07-16 13:00:00,14.05,36.46,24.13,0.94,4.51,33.04,43.63,2.77
2022-07-16 14:00:00,17.47,43.72,20.26,1.03,6.37,31.62,63.58,3.42
2022-07-16 15:00:00,14.16,24.77,22.73,0.92,11.74,29.6,47.76,6.43
2022-07-16 16:00:00,19.28,50.09,23.0,1.21,4.32,30.35,65.04,5.32
2022-07-16 17:00:00,21.29,43.2,23.56,1.09,13.46,28.17,50.96,5.75
2022-07-16 18:00:00,28.04,45.5,25.57,1.16,6.69,25.89,69.4,5.97
2022-07-16 19:00:00,20.87,47.45,23.88,1.1,8.0,23.94,62.93,5.3
2022-07-16 20:00:00,17.78,42.75,28.56,1.17,4.46,23.18,58.99,5.42
2022-07-16 21:00:00,13.76,25.71,23.23,,3.55,15.96,82.03,9.41
2022-07-16 22:00:00,12.37,,21.83,0.97,10.05,21.93,63.9,6.66
2022-07-16 23:00:00,20.08,46.12,22.59,1.0,2.74,20.03,63.08,4.56
2022-07-17 00:00:00,12.83,37.76,,1.0,2.4,23.94,70.12,4.38
2022-07-17 01:00:00,17.43,44.43,16.73,1.34,2.6,20.96,53.39,
2022-07-17 02:00:00,12.62,29.5,18.36,1.09,1.96,19.04,46.55,3.5
2022-07-17 03:00:00,16.85,36.8,20.14,0.98,6.99,22.11,73.57,2.92
2022-07-17 04:00:00,20.92,48.95,25.71,1.05,1.73,21.16,58.38,2.34
2022-07-17 05:00:00,28.81,58.86,28.82,1.34,1.76,25.4,68.59,1.89
2022-07-17 06:00:00,29.29,72.7,31.34,1.22,1.56,26.33,61.3,2.69
2022-07-17 07:00:00,23.5,44.89,28.19,1.23,9.94,28.96,49.52,4.61
2022-07-17 08:00:00,45.2,77.71,32.77,1.45,3.19,26.67,65.52,1.67
2022-07-17 09:00:00,40.69,64.21,38.04,1.54,4.21,29.35,55.24,1.26
2022-07-17 10:00:00,30.12,67.07,38.15,1.8,3.28,27.35,51.5,1.47
2022-07-17 11:00:00,26.83,70.35,23.79,1.16,6.5,31.98,48.0,5.66
2022-07-17 12:00:00,19.63,50.04,22.46,0.96,5.39,31.79,42.71,3.13
2022-07-17 13:00:00,17.77,31.17,21.91,0.94,6.2,31.57,59.97,3.42
2022-07-17 14:00:00,13.22,23.76,21.44,0.91,9.37,30.08,50.45,6.32
2022-07-17 15:00:00,16.29,34.45,28.32,1.05,9.68,30.12,57.63,4.58
2022-07-17 16:00:00,24.24,53.78,29.55,1.19,6.09,31.46,55.38,4.98
2022-07-17 17:00:00,29.75,60.22,23.79,1.11,6.33,26.47,53.29,8.33
2022-07-17 18:00:00,22.59,45.92,27.15,1.07,4.25,26.03,48.99,5.7
2022-07-17 19:00:00,23.16,52.78,24.4,1.08,4.75,22.28,84.44,5.68
2022-07-17 20:00:00,18.24,30.31,26.63,1.27,11.73,21.51,64.4,6.31
2022-07-17 21:00:00,11.45,19.4,22.94,0.97,4.76,22.41,78.66,10.61
2022-07-17 22:00:00,14.1,29.97,21.47,0.89,2.9,23.63,72.42,9.71
2022-07-17 23:00:00,10.34,32.26,18.01,0.9,5.06,20.41,63.1,6.66
2022-07-18 00:00:00,17.03,33.57,16.3,0.83,3.59,20.18,67.3,5.04
2022-07-18 01:00:00,10.34,23.22,20.86,0.83,2.34,20.01,67.2,6.72
2022-07-18 02:00:00,22.2,39.03,18.71,1.18,4.15,20.26,80.55,3.82
2022-07-18 03:00:00,21.09,57.39,22.26,1.15,2.71,22.71,70.47,4.02
2022-07-18 04:00:00,,38.85,27.69,1.05,5.12,20.16,59.41,2.3
2022-07-18 05:00:00,20.94,43.46,,1.17,4.45,26.92,63.27,3.21
2022-07-18 06:00:00,40.76,99.04,32.96,1.53,6.45,24.33,68.97,1.75
2022-07-18 07:00:00,34.41,90.12,34.94,1.4,5.8,28.39,49.88,3.28
2022-07-18 08:00:00,38.17,92.64,32.85,1.42,4.36,25.62,65.46,1.8
2022-07-18 09:00:00,35.83,61.03,33.46,1.65,6.04,30.53,68.34,1.83
2022-07-18 10:00:00,22.12,48.2,26.34,1.29,9.08,31.33,50.08,3.33
2022-07-18 11:00:00,20.57,48.29,25.76,1.13,7.2,31.25,51.24,2.42
2022-07-18 12:00:00,19.34,43.84,33.32,1.32,3.83,28.67,68.35,3.88
2022-07-18 13:00:00,13.28,34.2,19.84,0.99,6.5,30.99,54.38,5.38
2022-07-18 14:00:00,16.42,32.09,22.05,0.94,10.43,27.62,52.05,3.22
2022-07-18 15:00:00,18.78,32.39,23.11,0.96,4.85,28.69,66.11,4.5
2022-07-18 16:00:00,21.17,36.61,31.7,1.24,5.26,30.22,62.44,8.35
2022-07-18 17:00:00,27.68,69.55,25.5,1.17,6.95,28.54,59.92,
2022-07-18 18:00:00,19.98,44.52,23.98,1.03,3.96,25.69,70.45,10.18
2022-07-18 19:00:00,22.3,52.95,27.34,1.07,4.09,22.41,73.63,7.88
2022-07-18 20:00:00,17.87,45.03,21.73,0.95,4.0,24.45,61.78,5.56
2022-07-18 21:00:00,19.71,55.85,21.0,0.94,4.5,22.16,80.07,5.23
2022-07-18 22:00:00,32.58,45.16,18.86,1.06,5.43,16.69,81.32,5.09
2022-07-18 23:00:00,17.45,34.43,19.51,1.21,3.9,22.39,48.21,4.78
2022-07-19 00:00:00,15.8,27.64,15.94,0.8,5.81,20.51,57.35,4.12
2022-07-19 01:00:00,11.05,28.47,18.87,0.79,2.31,23.14,45.45,7.08
2022-07-19 02:00:00,18.94,51.65,18.49,0.86,5.41,19.04,64.17,4.05
2022-07-19 03:00:00,16.79,38.44,24.08,0.99,,15.67,59.77,2.64
2022-07-19 04:00:00,15.81,20.62,20.61,0.87,4.15,23.62,56.59,4.16
2022-07-19 05:00:00,33.44,56.02,26.29,1.2,4.23,24.85,70.85,2.18
2022-07-19 06:00:00,28.51,62.62,30.8,1.29,7.15,22.18,50.22,1.38
2022-07-19 07:00:00,45.39,104.41,36.25,1.56,1.91,24.9,63.12,1.38
2022-07-19 08:00:00,32.92,47.25,31.66,1.32,2.14,33.57,56.13,2.61
2022-07-19 09:00:00,28.92,54.52,31.24,1.25,4.98,28.48,58.55,3.44
2022-07-19 10:00:00,32.04,68.95,29.98,1.57,7.87,31.35,57.96,1.71
2022-07-19 11:00:00,22.18,53.32,24.15,1.01,9.28,29.09,40.87,2.88
2022-07-19 12:00:00,26.36,62.22,25.24,1.13,4.91,26.38,54.42,2.0
2022-07-19 13:00:00,18.31,30.2,21.34,1.05,5.31,30.05,70.3,2.97
2022-07-19 14:00:00,17.91,39.57,24.31,1.02,6.93,29.36,48.94,3.3
2022-07-19 15:00:00,28.21,68.32,24.76,1.14,6.72,28.3,72.7,3.64
2022-07-19 16:00:00,20.75,36.45,23.35,1.01,4.48,27.83,48.48,4.99
2022-07-19 17:00:00,20.65,44.59,27.79,1.09,5.41,27.38,47.88,5.91
2022-07-19 18:00:00,23.34,61.91,29.58,1.16,10.49,25.26,54.18,4.8
2022-07-19 19:00:00,24.91,59.49,25.01,1.2,4.59,21.74,73.64,5.15
2022-07-19 20:00:00,15.24,38.76,21.52,1.04,5.84,24.03,58.41,9.04
2022-07-19 21:00:00,27.96,65.56,20.65,1.07,5.26,18.13,70.26,5.31
2022-07-19 22:00:00,13.01,30.37,19.86,0.92,4.57,,68.89,
2022-07-19 23:00:00,15.18,38.8,23.69,0.96,8.08,22.21,63.8,6.48
2022-07-20 00:00:00,14.65,39.07,18.77,0.9,4.35,21.47,75.01,4.58
2022-07-20 01:00:00,12.23,30.61,17.45,0.78,4.36,20.52,71.76,3.86
2022-07-20 02:00:00,14.37,27.66,17.29,0.86,4.81,18.34,58.19,3.42
2022-07-20 03:00:00,20.8,48.38,18.05,0.98,7.27,20.51,63.39,3.73
2022-07-20 04:00:00,20.38,40.77,22.63,1.02,1.86,22.43,78.0,2.72
2022-07-20 05:00:00,22.15,35.19,25.08,1.28,4.11,20.97,67.78,2.61
2022-07-20 06:00:00,25.13,52.49,32.39,1.4,3.46,23.98,50.75,3.77
2022-07-20 07:00:00,32.29,85.54,31.24,1.4,5.0,28.06,48.06,2.11
2022-07-20 08:00:00,24.61,60.5,28.21,1.14,2.75,30.82,64.47,9.02
2022-07-20 09:00:00,32.52,64.8,31.86,1.38,,28.16,65.09,2.71
2022-07-20 10:00:00,35.94,94.65,34.74,1.47,4.01,31.3,49.59,1.62
2022-07-20 11:00:00,22.4,44.6,26.13,1.13,4.01,26.46,66.81,2.62
2022-07-20 12:00:00,20.29,49.52,26.76,1.19,4.37,31.78,69.37,4.52
2022-07-20 13:00:00,18.21,43.45,20.2,0.91,6.59,28.68,70.72,2.85
2022-07-20 14:00:00,20.23,32.7,22.96,0.99,8.55,30.41,70.51,4.96
2022-07-20 15:00:00,21.67,53.93,21.26,1.25,6.88,28.5,63.64,3.57
2022-07-20 16:00:00,22.27,40.86,25.15,1.05,4.87,30.6,56.1,8.29
2022-07-20 17:00:00,26.22,52.65,24.47,1.38,8.04,25.01,58.78,6.05
2022-07-20 18:00:00,33.85,73.14,30.55,1.27,3.88,26.72,60.49,5.0
2022-07-20 19:00:00,20.02,45.31,23.78,1.03,7.24,23.61,56.11,8.04
2022-07-20 20:00:00,20.11,42.31,27.65,1.07,3.42,22.64,61.01,5.13
2022-07-20 21:00:00,27.62,47.46,26.34,1.15,4.67,21.56,74.96,5.71
2022-07-20 22:00:00,17.27,44.25,21.66,0.91,3.71,19.44,53.58,6.74
2022-07-20 23:00:00,16.71,33.23,16.04,1.04,5.71,20.6,53.19,8.57
2022-07-21 00:00:00,12.22,28.39,20.19,0.86,2.78,20.23,72.46,4.64
2022-07-21 01:00:00,12.74,29.91,16.27,0.77,12.54,21.01,62.39,6.18
2022-07-21 02:00:00,21.55,42.09,18.13,0.94,2.91,21.2,49.64,3.33
2022-07-21 03:00:00,28.12,56.7,20.57,1.16,1.26,23.42,62.77,2.54
2022-07-21 04:00:00,20.96,42.94,23.84,1.1,8.98,24.7,60.6,2.04
2022-07-21 05:00:00,33.46,67.53,26.23,1.16,4.03,21.96,60.98,3.2
2022-07-21 06:00:00,38.88,71.66,32.49,1.38,1.74,27.1,65.81,1.52
2022-07-21 07:00:00,41.24,73.2,34.14,1.42,2.89,24.28,51.91,1.15
2022-07-21 08:00:00,26.23,52.21,28.63,1.14,2.3,29.03,58.88,6.64
2022-07-21 09:00:00,37.56,74.07,34.91,1.44,2.79,30.13,56.21,1.48
2022-07-21 10:00:00,30.89,76.98,30.15,1.28,2.65,25.87,61.61,2.2
2022-07-21 11:00:00,24.49,60.83,28.8,1.19,4.28,30.37,43.84,3.01
2022-07-21 12:00:00,16.0,29.28,30.85,1.15,4.42,29.42,54.28,2.23
2022-07-21 13:00:00,16.33,27.85,19.94,0.87,13.12,28.67,59.22,3.15
2022-07-21 14:00:00,16.49,39.78,24.65,1.23,7.0,32.39,60.42,4.56
2022-07-21 15:00:00,17.73,33.49,27.09,1.02,5.35,27.59,74.7,5.05
2022-07-21 16:00:00,18.05,28.3,22.67,0.99,4.43,26.24,67.45,6.77
2022-07-21 17:00:00,30.37,47.2,25.97,1.42,5.75,26.8,64.25,5.28
2022-07-21 18:00:00,19.91,35.4,21.91,0.96,6.68,26.73,70.79,8.04
2022-07-21 19:00:00,20.43,29.52,23.95,1.01,16.38,23.78,60.55,6.65
2022-07-21 20:00:00,19.99,43.55,23.35,1.21,4.83,25.19,74.28,6.24
2022-07-21 21:00:00,17.53,31.16,23.52,1.13,6.84,22.88,72.65,5.12
2022-07-21 22:00:00,15.44,40.86,28.3,1.35,4.37,16.67,65.1,6.01
2022-07-21 23:00:00,15.87,30.27,20.48,0.9,2.9,19.47,81.82,5.77
2022-07-22 00:00:00,14.6,25.91,16.19,1.03,2.16,19.13,70.27,6.13
2022-07-22 01:00:00,19.94,37.9,17.95,0.98,8.64,21.38,82.44,5.42
2022-07-22 02:00:00,11.86,33.25,19.05,0.85,2.98,15.67,71.89,4.13
2022-07-22 03:00:00,13.28,26.79,27.08,1.41,6.84,26.81,56.05,3.83
2022-07-22 04:00:00,15.31,19.32,19.96,1.01,1.21,23.81,56.81,4.22
2022-07-22 05:00:00,24.62,41.06,26.5,1.28,7.32,24.26,59.75,2.24
2022-07-22 06:00:00,40.42,68.95,32.55,1.51,2.22,27.62,55.34,1.49
2022-07-22 07:00:00,28.75,46.23,28.35,1.17,6.03,31.23,67.18,4.18
2022-07-22 08:00:00,25.37,40.97,28.31,1.16,2.98,29.49,58.17,6.03
2022-07-22 09:00:00,39.61,102.61,38.04,1.47,2.66,30.69,44.54,1.91
2022-07-22 10:00:00,16.59,34.34,22.95,1.03,6.99,29.84,59.83,8.22
2022-07-22 11:00:00,23.14,47.72,25.52,1.23,6.8,29.8,59.17,2.17
2022-07-22 12:00:00,17.26,42.25,22.07,1.02,8.18,29.3,54.81,2.1
2022-07-22 13:00:00,24.2,64.02,28.86,1.14,4.86,28.43,61.4,3.76
2022-07-22 14:00:00,18.02,44.25,20.59,1.02,8.15,28.21,59.08,6.04
2022-07-22 15:00:00,21.1,42.79,20.27,1.19,6.34,26.09,66.2,4.96
2022-07-22 16:00:00,23.54,53.9,23.98,1.08,6.73,27.6,64.52,4.01
2022-07-22 17:00:00,34.85,74.38,26.92,1.28,5.48,23.18,66.38,4.43
2022-07-22 18:00:00,20.17,37.52,25.43,1.1,6.79,25.63,51.1,6.66
2022-07-22 19:00:00,23.67,51.81,25.24,1.05,4.88,23.89,79.84,7.73
2022-07-22 20:00:00,19.26,32.49,22.62,1.04,12.12,23.05,51.12,5.44
2022-07-22 21:00:00,19.76,36.59,21.29,1.01,7.72,20.67,64.43,5.88
2022-07-22 22:00:00,11.45,22.4,23.46,0.89,7.32,27.08,51.58,9.6
2022-07-22 23:00:00,13.63,25.13,19.3,0.92,8.52,23.14,66.66,5.34
2022-07-23 00:00:00,12.14,36.64,20.92,0.99,7.26,17.65,68.98,4.22
2022-07-23 01:00:00,13.39,22.2,16.43,0.91,4.98,20.78,64.03,7.16
2022-07-23 02:00:00,16.63,27.96,26.42,1.0,6.1,19.6,78.46,4.03
2022-07-23 03:00:00,26.76,55.99,22.04,1.02,1.12,19.58,75.21,3.12
2022-07-23 04:00:00,30.34,71.41,26.57,1.16,7.84,19.96,63.41,2.15
2022-07-23 05:00:00,24.94,65.99,31.66,1.32,1.78,24.71,68.66,2.51
2022-07-23 06:00:00,25.32,43.78,29.01,1.28,4.35,23.78,75.49,3.47
2022-07-23 07:00:00,34.59,45.21,32.9,1.42,1.47,28.37,68.11,2.96
2022-07-23 08:00:00,66.01,155.69,40.15,1.79,9.98,29.63,57.21,2.03
2022-07-23 09:00:00,36.59,80.94,30.27,1.33,5.25,31.43,44.14,2.98
2022-07-23 10:00:00,28.9,71.81,31.68,1.35,7.34,27.77,62.38,1.92
2022-07-23 11:00:00,21.23,36.29,25.83,1.14,7.58,30.92,62.61,3.58
2022-07-23 12:00:00,19.78,33.47,22.87,0.96,7.91,31.41,50.72,2.13
2022-07-23 13:00:00,18.96,51.0,19.04,0.95,4.97,29.02,58.96,2.82
2022-07-23 14:00:00,10.91,31.42,18.64,0.79,3.96,27.93,58.99,6.15
2022-07-23 15:00:00,20.5,43.62,24.3,1.1,6.8,31.9,67.58,4.04
2022-07-23 16:00:00,28.72,77.68,25.01,1.21,8.67,28.1,74.35,4.35
2022-07-23 17:00:00,42.03,97.04,27.72,1.28,5.77,27.71,69.23,4.55
2022-07-23 18:00:00,37.04,85.45,28.9,1.36,8.15,23.5,62.52,5.48
2022-07-23 19:00:00,25.61,42.69,25.49,1.11,7.53,21.41,74.05,5.04
2022-07-23 20:00:00,17.75,36.98,22.97,1.0,4.17,21.5,69.99,6.03
2022-07-23 21:00:00,16.57,43.49,18.79,0.85,9.21,21.36,64.31,8.71
2022-07-23 22:00:00,20.81,53.13,17.26,0.88,5.8,18.68,83.79,7.05
2022-07-23 23:00:00,13.35,33.34,21.58,1.01,10.82,20.29,59.86,4.48
2022-07-24 00:00:00,15.44,29.67,19.5,0.97,6.45,16.65,73.51,4.53
2022-07-24 01:00:00,14.18,39.63,18.64,0.88,5.58,17.96,74.35,3.83
2022-07-24 02:00:00,20.5,57.04,17.68,0.93,4.37,22.04,62.07,3.1
2022-07-24 03:00:00,18.96,25.28,25.49,1.01,2.17,22.7,68.31,2.65
2022-07-24 04:00:00,12.58,33.98,18.78,1.04,6.26,21.75,72.17,5.58
2022-07-24 05:00:00,26.5,64.64,30.98,1.25,6.38,21.7,66.6,2.14
2022-07-24 06:00:00,30.53,50.57,27.31,1.36,3.98,22.98,67.4,2.01
2022-07-24 07:00:00,48.82,83.22,34.03,1.64,3.59,25.58,62.38,2.07
2022-07-24 08:00:00,38.51,68.68,31.54,1.78,11.55,28.82,65.32,3.05
2022-07-24 09:00:00,30.31,42.36,31.35,1.25,4.72,30.42,55.83,3.47
2022-07-24 10:00:00,17.31,37.54,25.15,1.04,7.41,28.37,56.81,6.24
2022-07-24 11:00:00,22.86,55.32,28.4,1.1,11.9,27.55,60.12,1.94
2022-07-24 12:00:00,20.22,38.52,21.11,0.94,5.2,30.57,67.02,2.54
2022-07-24 13:00:00,22.72,41.55,,1.12,3.95,28.21,45.45,3.05
2022-07-24 14:00:00,16.11,38.7,21.08,0.92,7.1,28.32,52.07,3.88
2022-07-24 15:00:00,16.43,44.21,23.19,1.01,7.94,31.22,75.23,5.99
2022-07-24 16:00:00,27.75,57.98,29.2,1.26,4.73,29.19,60.85,4.41
2022-07-24 17:00:00,18.26,48.3,26.25,1.09,5.85,26.64,57.43,6.71
2022-07-24 18:00:00,30.2,59.77,30.95,1.39,5.07,22.49,70.37,5.07
2022-07-24 19:00:00,30.33,50.25,24.66,1.16,13.6,24.16,56.39,6.79
2022-07-24 20:00:00,15.97,35.22,28.31,1.17,3.64,24.66,45.45,7.41
2022-07-24 21:00:00,17.89,33.51,23.07,0.97,6.26,20.74,68.24,7.82
2022-07-24 22:00:00,15.41,28.65,21.29,1.08,3.48,23.4,57.43,5.8
2022-07-24 23:00:00,15.8,31.06,17.87,1.28,4.49,22.79,64.58,5.01
2022-07-25 00:00:00,,40.42,15.76,0.93,2.15,23.24,66.04,6.22
2022-07-25 01:00:00,20.38,32.85,17.2,0.94,5.43,20.7,66.58,4.1
2022-07-25 02:00:00,17.12,39.15,16.12,0.84,2.23,21.76,50.92,3.24
2022-07-25 03:00:00,25.51,,18.78,0.94,4.83,24.21,62.84,5.18
2022-07-25 04:00:00,21.97,49.25,25.78,1.05,1.91,23.31,66.91,2.79
2022-07-25 05:00:00,19.42,39.57,41.67,1.47,2.69,22.62,52.7,2.85
2022-07-25 06:00:00,18.96,42.18,24.25,1.09,3.15,24.02,50.63,5.03
2022-07-25 07:00:00,42.43,66.42,33.26,1.53,2.19,26.69,52.1,1.29
2022-07-25 08:00:00,34.64,63.65,39.45,1.51,7.1,24.84,68.11,2.22
2022-07-25 09:00:00,31.4,48.62,31.03,1.43,2.58,28.17,43.48,2.3
2022-07-25 10:00:00,21.64,48.97,24.95,1.15,4.49,31.44,63.49,4.24
2022-07-25 11:00:00,26.83,39.37,30.86,1.4,5.23,25.36,64.85,2.21
2022-07-25 12:00:00,24.82,61.55,30.78,1.3,4.37,32.99,53.55,2.77
2022-07-25 13:00:00,17.52,38.58,23.79,1.04,9.03,31.99,44.56,3.58
2022-07-25 14:00:00,18.25,39.6,24.85,1.05,4.68,28.33,52.97,3.27
2022-07-25 15:00:00,21.53,39.95,23.39,1.27,13.38,29.54,64.62,4.47
2022-07-25 16:00:00,25.11,39.59,26.48,1.13,8.26,27.42,70.12,4.86
2022-07-25 17:00:00,34.05,81.83,25.95,1.18,9.11,28.67,50.81,4.74
2022-07-25 18:00:00,27.95,60.27,38.62,1.41,11.66,26.88,69.63,7.42
2022-07-25 19:00:00,20.46,38.6,25.04,1.08,12.93,20.82,70.83,5.78
2022-07-25 20:00:00,23.45,51.9,26.1,1.22,7.69,23.59,63.07,5.55
2022-07-25 21:00:00,25.1,46.1,20.05,1.12,5.61,20.97,59.32,5.14
2022-07-25 22:00:00,18.94,36.28,22.66,0.95,7.88,20.75,60.75,4.87
2022-07-25 23:00:00,9.94,25.19,18.83,0.82,12.5,18.63,81.68,9.25
2022-07-26 00:00:00,6.76,19.23,15.68,0.71,4.18,23.29,64.79,11.99
2022-07-26 01:00:00,21.32,33.01,18.01,1.13,6.64,22.05,75.0,6.94
2022-07-26 02:00:00,15.1,36.57,18.76,1.1,3.62,18.99,68.74,3.92
2022-07-26 03:00:00,13.55,,17.72,0.86,1.83,18.59,63.5,4.96
2022-07-26 04:00:00,20.55,54.45,19.55,1.04,9.36,21.53,69.45,4.7
2022-07-26 05:00:00,24.5,52.3,25.56,1.12,2.43,24.37,79.76,2.12
2022-07-26 06:00:00,27.14,42.63,28.13,1.14,6.95,25.28,56.62,2.59
2022-07-26 07:00:00,31.75,68.79,29.18,1.28,3.14,28.6,66.43,5.78
2022-07-26 08:00:00,41.36,67.09,35.59,1.5,5.18,28.88,60.42,1.49
2022-07-26 09:00:00,34.18,87.91,34.02,1.38,4.66,30.27,46.19,2.7
2022-07-26 10:00:00,42.2,100.35,29.92,1.36,3.42,29.78,46.4,
2022-07-26 11:00:00,22.22,35.24,30.06,1.16,5.07,26.85,56.9,2.49
2022-07-26 12:00:00,17.08,34.13,20.29,0.98,4.3,29.41,61.25,3.01
2022-07-26 13:00:00,20.5,39.93,25.28,1.1,6.36,31.75,63.63,3.4
2022-07-26 14:00:00,14.99,35.64,21.55,0.96,7.3,29.03,46.21,4.1
2022-07-26 15:00:00,19.77,43.69,23.39,0.97,6.47,29.34,63.75,3.76
2022-07-26 16:00:00,20.95,54.8,22.69,0.98,5.58,26.66,59.72,6.38
2022-07-26 17:00:00,29.52,79.24,23.7,1.18,4.32,24.03,62.8,6.04
2022-07-26 18:00:00,23.04,47.83,22.94,1.06,4.11,24.55,67.07,10.2
2022-07-26 19:00:00,28.94,41.64,26.06,1.33,6.25,24.12,76.67,5.35
2022-07-26 20:00:00,28.55,59.42,23.3,1.11,4.52,20.99,67.64,5.24
2022-07-26 21:00:00,16.63,36.18,21.97,1.2,3.61,20.79,54.51,5.56
2022-07-26 22:00:00,19.69,40.21,21.25,1.0,4.69,18.59,65.63,5.8
2022-07-26 23:00:00,22.65,34.24,19.93,0.97,3.6,22.21,71.05,4.76
2022-07-27 00:00:00,14.62,20.15,17.39,0.92,4.58,19.09,73.81,4.93
2022-07-27 01:00:00,12.31,20.22,20.84,0.93,2.52,22.75,69.12,5.06
2022-07-27 02:00:00,16.35,49.61,16.64,0.86,1.58,23.41,59.2,3.09
2022-07-27 03:00:00,26.18,49.46,19.6,0.99,3.52,20.98,,4.61
2022-07-27 04:00:00,13.0,24.61,24.5,1.03,1.34,20.16,70.59,6.21
2022-07-27 05:00:00,25.41,,27.89,1.16,4.25,19.21,56.92,2.05
2022-07-27 06:00:00,27.19,49.59,32.95,1.3,5.33,21.73,70.16,3.51
2022-07-27 07:00:00,34.27,57.27,34.55,1.82,4.85,23.22,68.97,1.88
2022-07-27 08:00:00,37.02,84.14,39.89,1.5,8.62,29.93,54.31,2.64
2022-07-27 09:00:00,34.83,87.19,35.03,1.44,2.81,28.44,58.34,3.11
2022-07-27 10:00:00,28.05,66.99,30.52,1.22,3.14,29.79,59.76,1.79
2022-07-27 11:00:00,32.5,86.14,24.75,1.17,9.18,25.07,57.03,3.91
2022-07-27 12:00:00,18.49,34.29,22.11,0.95,4.63,27.28,49.12,2.17
2022-07-27 13:00:00,21.81,53.07,20.8,1.1,4.21,31.28,56.66,8.97
2022-07-27 14:00:00,14.99,27.51,21.02,0.91,5.13,29.58,58.86,3.62
2022-07-27 15:00:00,19.3,36.85,23.29,1.02,5.31,27.92,70.55,3.9
2022-07-27 16:00:00,23.85,53.32,29.45,1.26,5.39,28.31,53.1,4.22
2022-07-27 17:00:00,21.05,44.12,29.87,1.17,6.23,29.24,67.15,6.92
2022-07-27 18:00:00,26.5,,25.19,1.15,16.69,24.24,53.43,6.05
2022-07-27 19:00:00,19.92,54.52,24.29,1.01,4.98,23.52,52.43,9.48
2022-07-27 20:00:00,23.02,42.27,22.33,1.05,5.79,22.56,61.54,6.56
2022-07-27 21:00:00,13.33,32.1,20.43,0.92,7.87,25.93,53.73,5.56
2022-07-27 22:00:00,11.9,25.07,17.7,0.8,3.13,16.15,58.21,7.45
2022-07-27 23:00:00,22.23,36.28,18.99,0.93,3.23,21.21,80.58,4.91
2022-07-28 00:00:00,16.44,27.46,17.84,0.96,3.35,19.32,62.93,4.52
2022-07-28 01:00:00,18.63,55.52,19.54,0.91,10.44,20.86,83.8,3.56
2022-07-28 02:00:00,21.11,49.3,17.62,0.95,3.64,18.91,58.91,3.44
2022-07-28 03:00:00,20.03,39.48,18.95,0.93,2.44,20.92,51.6,2.94
2022-07-28 04:00:00,18.65,43.89,20.05,1.14,3.14,23.48,73.55,2.53
2022-07-28 05:00:00,19.44,45.87,34.74,1.2,3.67,29.49,52.6,2.28
2022-07-28 06:00:00,35.02,81.86,30.32,1.28,2.29,26.17,62.17,2.56
2022-07-28 07:00:00,36.9,83.03,34.61,1.4,4.91,24.15,51.83,1.43
2022-07-28 08:00:00,34.79,69.84,34.36,1.41,2.43,26.21,60.73,2.52
2022-07-28 09:00:00,40.37,72.32,37.65,1.47,14.11,27.18,49.28,1.28
2022-07-28 10:00:00,22.47,45.51,28.49,1.12,7.91,25.29,61.17,5.28
2022-07-28 11:00:00,22.8,50.63,30.18,1.3,4.82,28.72,55.23,1.63
2022-07-28 12:00:00,18.31,33.98,21.9,1.03,3.38,31.02,59.03,5.58
2022-07-28 13:00:00,17.55,30.68,20.82,0.91,7.08,26.84,65.54,3.67
2022-07-28 14:00:00,14.32,37.09,23.33,0.94,6.34,30.98,59.14,4.86
2022-07-28 15:00:00,24.83,62.6,26.03,1.15,4.68,29.07,62.36,4.05
2022-07-28 16:00:00,20.61,55.52,27.17,1.11,7.25,25.59,60.66,4.29
2022-07-28 17:00:00,25.23,50.13,23.78,1.05,4.45,25.57,58.07,8.83
2022-07-28 18:00:00,26.89,49.66,28.8,1.51,6.84,27.75,63.56,5.6
